Customer ID,Location,Platform,Rating,Review Text,Sentiment
CUST1430,Mumbai,Web,3,okay experience trip okay moderate service okay okay stay service hotel okay okay room hotel moderate hotel okay okay location hotel stay moderate okay hotel service okay room experience experience hotel okay stay service okay experience location service location moderate service moderate okay location experience stay location stay okay moderate,Neutral
CUST1431,Mumbai,App,4,hotel fantastic recommended room stay fantastic room hotel fantastic fantastic amazing stay service location location great service room great service great service room hotel hotel location service fantastic service great service room trip experience fantastic hotel fantastic fantastic experience fantastic location fantastic fantastic fantastic great service stay fantastic fantastic fantastic stay experience great service great service hotel service fantastic service experience hotel service fantastic fantastic recommended great service room stay fantastic service recommended room stay experience great service stay room great service location fantastic stay experience experience hotel recommended location room amazing hotel recommended stay room fantastic recommended fantastic hotel amazing service recommended service service great service trip stay great service fantastic service stay fantastic location trip fantastic hotel hotel room trip service recommended location service service recommended recommended great service great service amazing amazing location hotel fantastic service service room experience service fantastic trip fantastic trip service experience hotel fantastic experience location location hotel experience service great service amazing room amazing hotel hotel recommended experience service location recommended room service location fantastic trip location hotel amazing experience location trip fantastic fantastic fantastic recommended amazing experience hotel experience fantastic hotel room recommended trip great service fantastic hotel fantastic location experience trip recommended fantastic fantastic,Positive
CUST1432,Bangalore,App,3,average average okay average stay stay okay hotel service acceptable service room average okay acceptable okay service okay moderate location location acceptable moderate location service,Neutral
CUST1433,Mumbai,App,2,unpleasant stay bad location stay bad bad room unpleasant hotel service poor trip poor experience room poor hotel experience hotel service poor unpleasant experience experience poor room stay service unpleasant poor unpleasant experience hotel poor unpleasant experience bad unpleasant trip trip bad unpleasant experience trip trip hotel service location hotel poor room,Negative
CUST1434,Mumbai,App,4,trip pleasant stay location trip location trip hotel recommended enjoyable stay recommended experience enjoyable stay experience stay amazing recommended recommended experience experience enjoyable recommended enjoyable enjoyable recommended experience trip stay trip amazing enjoyable experience stay enjoyable pleasant amazing trip stay amazing stay room trip enjoyable service enjoyable service recommended stay location location enjoyable stay service amazing enjoyable recommended recommended pleasant recommended stay recommended location location enjoyable recommended amazing service room service enjoyable experience location recommended trip pleasant stay recommended recommended hotel stay hotel service experience location location service location stay stay stay stay location enjoyable experience,Positive
CUST1435,Mumbai,Web,5,stay trip pleasant location pleasant fantastic hotel fantastic pleasant service fantastic hotel service enjoyable room location fantastic fantastic trip trip trip pleasant stay fantastic pleasant service fantastic hotel trip location experience pleasant room trip room hotel pleasant room stay recommended room pleasant fantastic room recommended location fantastic experience recommended enjoyable location recommended trip fantastic fantastic trip recommended fantastic fantastic recommended hotel trip hotel experience fantastic,Positive
CUST1436,Jaipur,Web,5,experience experience service enjoyable enjoyable fantastic service pleasant room room enjoyable enjoyable trip room enjoyable service hotel recommended trip stay fantastic location location service service enjoyable service enjoyable trip trip experience hotel fantastic fantastic service fantastic fantastic enjoyable trip service service trip room hotel recommended location location pleasant room enjoyable enjoyable fantastic hotel service recommended experience fantastic stay location trip service trip recommended location hotel fantastic trip enjoyable recommended enjoyable room enjoyable recommended pleasant experience location pleasant service service experience fantastic enjoyable service service enjoyable pleasant enjoyable experience room pleasant service fantastic enjoyable hotel fantastic hotel fantastic room service experience hotel room service room enjoyable fantastic enjoyable fantastic trip pleasant room fantastic location location recommended recommended,Positive
CUST1437,Goa,App,4,room great service great service experience trip pleasant trip enjoyable pleasant great service enjoyable recommended experience great service pleasant trip enjoyable trip fantastic room stay,Positive
CUST1438,Jaipur,Web,1,bad location location hotel trip service bad room stay room bad service experience unpleasant stay trip room room room room bad bad hotel bad terrible bad terrible bad experience hotel trip trip trip terrible terrible experience location service bad experience,Negative
CUST1439,Mumbai,App,4,stay amazing great service room room great service room amazing trip stay location trip experience experience amazing room amazing amazing great service great service hotel amazing room amazing location great service service pleasant hotel recommended amazing location great service amazing pleasant amazing amazing stay stay amazing experience hotel stay pleasant pleasant hotel recommended pleasant trip location hotel pleasant pleasant great service hotel trip room recommended pleasant room experience great service pleasant trip service amazing stay amazing amazing location pleasant great service stay stay amazing location amazing great service amazing amazing room location hotel hotel amazing amazing pleasant amazing recommended amazing trip pleasant service amazing trip pleasant location amazing amazing amazing amazing room experience hotel trip amazing great service great service hotel amazing service service hotel stay experience service great service amazing location hotel experience experience room pleasant amazing amazing location amazing service trip amazing trip service amazing room pleasant room trip stay hotel recommended hotel hotel trip stay amazing room amazing experience location recommended recommended service amazing amazing amazing recommended trip room service room trip room trip trip trip service great service amazing pleasant great service amazing location great service experience location pleasant experience amazing pleasant amazing location experience room experience location amazing trip room experience stay location amazing,Positive
CUST1440,Mumbai,App,3,okay stay hotel stay stay moderate moderate stay moderate okay experience hotel trip okay average experience experience trip okay average experience experience moderate average average average moderate average moderate hotel trip average average stay stay hotel location location stay okay okay hotel okay service okay service average location location okay okay okay location okay average hotel location average location room stay experience stay average average stay location average location average average average trip average location hotel okay trip room okay service okay trip location room moderate okay average average hotel okay stay service experience average room service service trip trip hotel okay service stay stay room okay okay service hotel service service experience moderate okay moderate trip service stay trip service experience room stay hotel okay service average stay hotel okay room room moderate okay hotel experience moderate okay service stay stay service average average location trip stay average average location stay hotel okay experience moderate experience stay trip room trip moderate service moderate okay trip stay hotel moderate experience hotel service okay experience service stay hotel experience location okay hotel average okay location hotel stay location room average trip location stay service okay room,Neutral
CUST1441,Mumbai,Web,4,great service service experience great service great service stay great service fantastic great service location pleasant experience fantastic stay hotel great service trip service great service great service fantastic great service trip fantastic hotel great service fantastic experience great service amazing trip pleasant service amazing pleasant fantastic location great service location amazing amazing stay trip fantastic great service fantastic trip great service hotel great service stay location stay service trip pleasant great service service fantastic amazing fantastic location fantastic great service amazing great service,Positive
CUST1442,Mumbai,App,5,room service trip room pleasant enjoyable location pleasant great service enjoyable enjoyable amazing enjoyable enjoyable service stay trip great service stay room room amazing service service pleasant enjoyable pleasant pleasant room enjoyable stay trip enjoyable enjoyable hotel pleasant hotel service trip experience enjoyable pleasant service trip enjoyable trip service trip great service service amazing location location amazing enjoyable hotel stay pleasant hotel hotel location trip great service location pleasant enjoyable enjoyable trip amazing pleasant pleasant trip pleasant pleasant amazing amazing great service enjoyable trip amazing hotel enjoyable amazing stay stay great service stay stay stay pleasant amazing hotel room experience pleasant enjoyable experience trip room pleasant service pleasant pleasant,Positive
CUST1443,Jaipur,Web,5,amazing enjoyable room location fantastic trip fantastic location fantastic amazing service fantastic hotel room location stay room enjoyable stay experience enjoyable amazing trip experience experience room hotel amazing amazing enjoyable service location hotel fantastic trip experience room amazing experience amazing trip location location hotel fantastic room fantastic experience amazing trip experience location fantastic enjoyable hotel fantastic location fantastic room stay room stay amazing service fantastic fantastic experience fantastic fantastic amazing enjoyable service amazing room service stay enjoyable enjoyable room service hotel fantastic room stay room location trip amazing hotel,Positive
CUST1444,Jaipur,App,5,location amazing pleasant trip hotel great service recommended pleasant amazing hotel stay service pleasant amazing room recommended pleasant hotel service pleasant hotel amazing stay experience hotel hotel room trip room experience great service room location pleasant recommended great service trip amazing pleasant location great service pleasant great service location amazing room location room service experience trip room location recommended location amazing stay hotel pleasant trip pleasant pleasant experience service hotel experience room stay great service location location service amazing service hotel recommended pleasant amazing room recommended pleasant location experience trip pleasant stay recommended service room trip pleasant amazing great service amazing pleasant location recommended location service pleasant room room amazing location room location pleasant amazing location room pleasant location trip recommended great service pleasant amazing service pleasant amazing pleasant pleasant stay amazing recommended pleasant hotel trip stay recommended room location location amazing service service room experience great service trip room trip amazing hotel stay stay service room service recommended pleasant pleasant amazing pleasant service stay stay location experience trip trip trip amazing location experience location recommended pleasant location service pleasant service pleasant trip hotel trip great service great service hotel amazing location recommended experience trip trip trip experience,Positive
CUST1445,Jaipur,App,3,stay moderate moderate moderate trip acceptable hotel acceptable moderate moderate acceptable acceptable location acceptable stay service acceptable decent experience hotel trip experience acceptable decent experience hotel moderate moderate acceptable moderate stay decent service decent moderate acceptable room hotel decent decent acceptable hotel hotel trip location moderate acceptable acceptable service room room location experience moderate experience moderate hotel trip stay hotel location location experience acceptable acceptable acceptable moderate stay stay location moderate experience acceptable moderate room acceptable acceptable moderate moderate moderate trip location decent room hotel room decent hotel moderate trip trip moderate moderate trip decent decent hotel decent location hotel acceptable acceptable moderate room hotel moderate hotel trip decent acceptable acceptable decent decent hotel stay hotel trip room acceptable decent trip service acceptable moderate hotel moderate service moderate experience hotel location moderate room moderate service experience room location location service moderate location acceptable trip hotel experience stay acceptable experience acceptable service decent acceptable room room room,Neutral
CUST1446,Delhi,Web,4,enjoyable service stay enjoyable room trip enjoyable experience amazing trip location recommended experience pleasant enjoyable stay amazing room enjoyable enjoyable fantastic service service fantastic trip amazing enjoyable amazing enjoyable experience enjoyable hotel stay location enjoyable amazing service recommended trip enjoyable service recommended enjoyable recommended experience hotel amazing enjoyable location pleasant service room amazing location hotel experience enjoyable enjoyable enjoyable experience trip enjoyable room location enjoyable enjoyable amazing enjoyable trip room amazing hotel trip recommended amazing enjoyable pleasant location enjoyable room experience trip location location experience hotel amazing pleasant experience stay hotel room service fantastic amazing enjoyable hotel enjoyable stay enjoyable trip enjoyable location fantastic enjoyable recommended recommended hotel service room experience experience hotel room enjoyable amazing enjoyable hotel amazing room hotel amazing fantastic trip room experience room hotel pleasant hotel room enjoyable enjoyable service amazing fantastic service enjoyable location amazing pleasant service enjoyable recommended hotel location location amazing enjoyable hotel experience experience fantastic pleasant pleasant experience experience fantastic recommended,Positive
CUST1447,Bangalore,Web,4,trip experience pleasant experience fantastic fantastic experience service pleasant hotel pleasant trip hotel fantastic service room location room stay hotel amazing location experience enjoyable room location amazing enjoyable amazing location enjoyable pleasant location pleasant experience service pleasant enjoyable trip fantastic trip trip stay amazing amazing amazing enjoyable trip amazing stay hotel experience service experience room trip pleasant experience pleasant hotel pleasant room hotel service enjoyable location amazing amazing amazing room service amazing experience fantastic room hotel experience trip hotel trip experience amazing fantastic amazing enjoyable location hotel stay stay room amazing trip fantastic location hotel room pleasant enjoyable pleasant amazing stay amazing trip room trip pleasant amazing amazing location stay hotel stay amazing hotel stay pleasant enjoyable fantastic amazing stay experience enjoyable pleasant amazing amazing amazing amazing trip pleasant room hotel pleasant enjoyable experience service enjoyable stay amazing amazing fantastic experience room room service location amazing room stay pleasant experience pleasant trip fantastic stay service hotel fantastic room experience pleasant experience hotel hotel fantastic amazing experience room location experience experience pleasant amazing fantastic experience pleasant location experience pleasant enjoyable room hotel location experience room room enjoyable fantastic fantastic location enjoyable amazing trip location enjoyable enjoyable room room,Positive
CUST1448,Goa,App,4,experience service fantastic recommended recommended room stay recommended fantastic trip fantastic stay room room fantastic hotel room recommended stay recommended hotel fantastic service experience stay recommended trip stay service location room amazing room service trip experience amazing amazing recommended trip fantastic hotel,Positive
CUST1449,Delhi,App,1,stay poor trip poor service poor poor room poor not recommended experience experience experience trip experience trip poor location not recommended hotel trip stay poor stay experience bad room trip hotel poor terrible trip experience bad hotel room poor bad poor bad not recommended stay bad hotel stay service trip trip not recommended poor stay experience trip location terrible location not recommended stay terrible service room stay poor service trip not recommended,Negative
CUST1450,Mumbai,App,4,great service amazing hotel service service experience service hotel great service location hotel location experience experience location amazing hotel location amazing recommended stay trip stay amazing enjoyable enjoyable recommended service service location stay amazing experience location,Positive
CUST1451,Delhi,Web,4,room location amazing hotel fantastic amazing stay amazing stay service location service fantastic room experience location service great service experience trip room great service experience trip service amazing room trip experience room location stay location trip service fantastic stay fantastic amazing experience service hotel enjoyable service location amazing stay fantastic enjoyable amazing room stay fantastic location stay,Positive
CUST1452,Bangalore,App,3,decent experience moderate hotel average stay average stay acceptable location experience stay average room service trip average location moderate trip hotel location decent average experience trip average room acceptable moderate hotel acceptable hotel trip moderate service average hotel experience experience moderate stay experience trip hotel acceptable stay stay moderate service average experience decent experience stay average stay room decent acceptable service,Neutral
CUST1453,Delhi,Web,1,service experience not recommended location experience trip poor trip room trip terrible room location unpleasant terrible service stay terrible unpleasant location terrible trip experience not recommended room not recommended unpleasant hotel stay trip service service not recommended location service trip service not recommended hotel location poor terrible poor not recommended poor room unpleasant poor trip not recommended location not recommended stay poor poor poor service not recommended not recommended poor poor trip room service service room hotel trip room stay hotel trip unpleasant terrible room not recommended service hotel trip room unpleasant not recommended hotel hotel service not recommended unpleasant location unpleasant poor service location service room experience not recommended poor trip stay experience experience trip not recommended unpleasant experience poor poor poor unpleasant stay service stay trip hotel trip service service trip room experience poor poor service poor terrible terrible poor poor unpleasant trip hotel hotel,Negative
CUST1454,Goa,Web,5,amazing hotel great service room stay hotel amazing experience enjoyable great service great service stay location fantastic room hotel experience great service trip enjoyable amazing trip service enjoyable amazing location fantastic great service fantastic enjoyable experience fantastic trip fantastic,Positive
CUST1455,Bangalore,App,5,pleasant fantastic experience hotel room stay fantastic fantastic recommended pleasant stay fantastic recommended experience amazing room service service fantastic pleasant stay pleasant experience fantastic fantastic amazing location trip stay fantastic location service experience room hotel hotel recommended fantastic amazing service service stay experience service enjoyable enjoyable service location enjoyable hotel fantastic stay location recommended location experience experience room trip fantastic stay stay hotel enjoyable recommended pleasant trip service fantastic experience room hotel hotel experience service trip enjoyable fantastic recommended amazing room amazing fantastic fantastic room stay location trip location stay hotel trip recommended hotel enjoyable experience enjoyable fantastic recommended location amazing room fantastic location pleasant location trip location stay stay hotel trip location pleasant trip recommended fantastic enjoyable experience experience room amazing fantastic location,Positive
CUST1456,Jaipur,App,3,hotel experience room decent trip decent location experience hotel location decent trip location decent service hotel decent location decent decent trip location hotel room hotel room room hotel decent trip experience service trip service experience hotel average trip stay decent service decent trip decent hotel average service hotel decent location experience hotel average stay trip average decent experience room decent decent service hotel trip service experience decent decent acceptable acceptable decent acceptable average acceptable room acceptable service decent decent trip experience room trip decent decent stay decent experience hotel hotel average average room experience decent room room trip service decent experience service average,Neutral
CUST1457,Delhi,Web,3,moderate hotel acceptable moderate moderate experience moderate moderate hotel location okay okay hotel acceptable okay decent service decent decent location moderate okay acceptable decent hotel trip moderate location decent acceptable room hotel room service location hotel trip location okay location service decent hotel location acceptable experience okay room moderate hotel decent decent room experience moderate experience hotel decent location service decent okay decent acceptable service okay service trip trip decent moderate acceptable experience decent hotel decent location service service hotel experience hotel room moderate hotel moderate decent hotel location service acceptable moderate decent acceptable hotel service service acceptable trip room okay okay location moderate decent decent room service location service stay service hotel stay room stay room trip service experience hotel service acceptable service okay hotel trip service decent hotel moderate hotel trip room acceptable experience moderate trip trip decent okay acceptable okay room experience acceptable hotel experience stay trip location trip room service decent moderate hotel decent moderate trip room hotel trip room trip moderate decent decent decent experience decent stay acceptable acceptable hotel experience stay,Neutral
CUST1458,Mumbai,App,4,pleasant pleasant amazing pleasant location experience hotel amazing service service room pleasant service great service location room great service service hotel amazing amazing pleasant recommended recommended service pleasant great service pleasant service room service amazing hotel amazing trip hotel location stay room location location pleasant stay great service great service pleasant great service hotel pleasant amazing amazing hotel trip hotel hotel room experience recommended stay fantastic hotel room location amazing stay room location fantastic hotel pleasant amazing room experience,Positive
CUST1459,Goa,App,5,amazing amazing amazing experience service hotel amazing location great service amazing great service amazing amazing great service amazing great service amazing room recommended trip hotel amazing service stay amazing amazing amazing trip experience stay recommended location service great service great service hotel hotel great service amazing recommended amazing experience room service stay experience location recommended hotel trip stay great service recommended service recommended amazing room amazing hotel recommended great service trip amazing experience service location amazing location amazing amazing service trip experience recommended experience amazing recommended hotel amazing great service amazing experience room location recommended recommended room amazing hotel service amazing stay trip hotel amazing recommended recommended location amazing great service,Positive
CUST1460,Bangalore,App,5,room experience trip enjoyable fantastic fantastic fantastic fantastic location fantastic recommended room experience fantastic service enjoyable trip great service trip recommended fantastic location hotel fantastic room fantastic room room enjoyable enjoyable service enjoyable enjoyable stay recommended room fantastic great service enjoyable fantastic experience location recommended service fantastic service great service fantastic fantastic trip trip recommended enjoyable recommended stay fantastic recommended recommended recommended experience fantastic service experience experience trip recommended service fantastic fantastic stay trip hotel location service location great service service fantastic stay hotel room recommended trip fantastic fantastic fantastic location great service recommended hotel recommended enjoyable fantastic trip recommended fantastic fantastic great service,Positive
CUST1461,Mumbai,App,3,experience room decent experience location room decent trip room average room hotel average location trip location service stay average average average average experience stay room stay trip okay okay location decent location room average average service room average average experience average location room service average average okay decent hotel service okay location decent hotel average stay room experience average room trip stay trip trip okay hotel service experience average decent stay decent average experience location stay room hotel hotel average trip stay average stay experience service decent service trip okay experience location room stay room room room average stay room room average average experience room room decent decent experience average service stay average service average average trip room trip hotel trip stay decent stay experience stay decent hotel average trip trip average service average average room stay stay okay service average experience location hotel service service average trip trip decent experience room hotel trip service decent experience room average experience hotel decent room average stay room hotel average service average experience location decent room okay trip service stay okay hotel hotel location average average room location room average average average average hotel decent average,Neutral
CUST1462,Mumbai,App,5,experience trip hotel stay fantastic fantastic service great service enjoyable trip location enjoyable stay enjoyable service great service room enjoyable enjoyable experience service enjoyable great service fantastic enjoyable enjoyable room great service stay fantastic stay enjoyable enjoyable fantastic stay location service great service room experience enjoyable fantastic location location fantastic service location enjoyable stay great service service trip experience fantastic room service room trip experience fantastic location fantastic room hotel enjoyable trip stay hotel experience experience fantastic hotel stay experience great service enjoyable enjoyable great service hotel fantastic room enjoyable fantastic fantastic service enjoyable room experience trip great service hotel enjoyable stay enjoyable stay enjoyable enjoyable location stay room fantastic hotel experience enjoyable stay room enjoyable experience enjoyable service trip enjoyable enjoyable enjoyable enjoyable great service enjoyable service fantastic trip enjoyable great service fantastic room enjoyable enjoyable enjoyable fantastic room enjoyable stay trip fantastic room trip service location fantastic enjoyable experience fantastic service stay hotel location experience stay stay room experience room stay great service room room stay enjoyable room hotel enjoyable hotel fantastic enjoyable enjoyable great service great service experience trip great service location location enjoyable enjoyable location trip enjoyable fantastic experience fantastic service stay experience fantastic hotel service room fantastic enjoyable,Positive
CUST1463,Mumbai,Web,4,great service great service great service amazing amazing amazing amazing amazing great service location hotel great service enjoyable experience hotel pleasant service stay hotel pleasant trip amazing great service trip service recommended pleasant trip great service recommended amazing location hotel experience enjoyable amazing amazing great service trip pleasant great service enjoyable experience hotel great service amazing stay hotel experience trip amazing amazing pleasant hotel service trip amazing great service room amazing pleasant room enjoyable stay amazing recommended amazing amazing hotel location room stay stay trip recommended recommended service amazing stay location great service enjoyable hotel location pleasant trip amazing hotel stay experience pleasant great service enjoyable enjoyable amazing stay pleasant location experience room amazing hotel service enjoyable hotel stay amazing stay stay hotel amazing pleasant stay trip great service service amazing location stay trip trip amazing enjoyable location amazing trip amazing stay experience trip room great service enjoyable room great service enjoyable recommended amazing service amazing location hotel stay hotel enjoyable stay experience trip location great service experience trip trip recommended pleasant great service room hotel hotel experience location hotel experience amazing pleasant trip service amazing enjoyable service trip,Positive
CUST1464,Bangalore,Web,3,location trip decent decent decent service service room okay service decent location service okay okay average okay location stay decent trip stay service okay trip stay hotel average location hotel decent room decent room average stay decent average location decent average room average average service average stay service average average stay hotel location location average okay okay hotel okay location trip location room room stay okay location okay okay service okay decent okay hotel average hotel room experience service decent service hotel location decent hotel location location service okay experience location room okay okay stay experience okay trip okay average average room experience stay location service location experience average decent average trip trip okay location stay stay service stay average hotel average hotel stay trip service average hotel average decent experience location decent okay trip room hotel decent okay room decent okay average experience average decent hotel experience room trip location average hotel trip experience trip average hotel okay average location okay room hotel location average okay location service average location okay average trip okay room experience experience stay hotel decent decent average room okay stay experience stay,Neutral
CUST1465,Bangalore,App,1,service room terrible trip trip stay experience location location service stay trip hotel terrible stay poor room service room experience trip stay trip poor room poor hotel poor location location stay terrible poor location terrible experience service service not recommended hotel poor poor location poor stay poor terrible service not recommended hotel experience experience stay poor not recommended stay terrible trip terrible service terrible poor poor trip poor terrible poor poor poor service hotel poor poor experience poor terrible service poor service trip stay trip poor not recommended poor room poor terrible hotel stay poor room service poor not recommended stay poor poor poor terrible hotel stay trip hotel trip hotel room terrible trip service not recommended stay poor not recommended hotel experience poor room location poor experience not recommended location poor stay hotel experience location room service terrible terrible room trip not recommended trip poor not recommended poor terrible poor stay hotel service trip not recommended terrible poor poor room stay poor not recommended terrible service hotel terrible not recommended stay experience stay poor stay stay poor room service room room terrible experience not recommended experience poor hotel experience terrible poor terrible hotel hotel terrible room hotel terrible room poor terrible room experience experience terrible terrible hotel hotel poor stay,Negative
CUST1466,Delhi,Web,3,stay decent decent decent experience decent room decent location trip moderate hotel experience decent hotel service experience moderate hotel hotel stay location experience experience decent trip decent decent hotel room trip hotel trip decent decent experience experience location experience moderate trip location room decent room moderate room decent location decent location room experience trip service hotel moderate decent decent decent decent moderate service trip hotel trip decent decent room room room decent decent decent room decent decent experience moderate stay decent hotel experience service trip trip stay stay decent moderate decent service service decent location moderate service decent room decent trip moderate location hotel decent experience trip moderate moderate hotel moderate decent decent experience location moderate moderate experience decent stay hotel hotel decent room service moderate decent experience stay decent decent decent trip decent room decent room experience service moderate decent service decent decent service stay experience service location location stay decent moderate decent service room service stay moderate room room service location decent decent decent hotel moderate decent decent moderate service decent,Neutral
CUST1467,Goa,App,4,experience great service hotel great service amazing service amazing recommended great service pleasant room location service room pleasant recommended trip recommended amazing trip trip pleasant amazing recommended great service stay recommended great service stay recommended recommended,Positive
CUST1468,Goa,App,5,fantastic service pleasant experience stay pleasant fantastic service fantastic fantastic stay pleasant hotel location service hotel experience fantastic hotel room pleasant pleasant fantastic location pleasant room great service fantastic great service fantastic fantastic experience experience room fantastic experience trip hotel location service fantastic enjoyable service experience experience service great service experience pleasant great service enjoyable room recommended location service fantastic enjoyable room experience fantastic pleasant great service enjoyable enjoyable fantastic pleasant great service stay trip location hotel room recommended service enjoyable recommended experience fantastic service enjoyable room recommended hotel pleasant enjoyable room location recommended room enjoyable enjoyable experience location pleasant location trip recommended pleasant room location fantastic trip hotel trip room room pleasant trip pleasant experience pleasant pleasant stay service location stay fantastic great service room service pleasant fantastic trip pleasant fantastic fantastic trip experience recommended trip experience hotel pleasant experience great service recommended fantastic recommended hotel trip hotel room room recommended experience room great service trip location trip fantastic trip experience recommended hotel service enjoyable fantastic enjoyable fantastic service fantastic room,Positive
CUST1469,Bangalore,App,4,recommended service enjoyable experience trip experience trip service experience enjoyable service amazing enjoyable enjoyable trip experience enjoyable experience fantastic recommended enjoyable experience service amazing service hotel enjoyable amazing recommended trip enjoyable recommended service enjoyable enjoyable experience service fantastic hotel recommended hotel amazing room experience experience experience experience amazing trip enjoyable trip amazing hotel enjoyable fantastic stay enjoyable experience hotel room trip enjoyable trip fantastic stay fantastic enjoyable hotel enjoyable service hotel amazing location room enjoyable location enjoyable stay amazing fantastic enjoyable hotel enjoyable enjoyable service room service hotel recommended enjoyable experience location enjoyable fantastic enjoyable trip stay room enjoyable hotel location location recommended room hotel enjoyable room trip stay hotel trip enjoyable recommended room service trip amazing room location recommended recommended recommended enjoyable enjoyable amazing hotel enjoyable location enjoyable amazing room enjoyable service trip service recommended enjoyable location room enjoyable room fantastic stay location recommended,Positive
CUST1470,Goa,App,5,amazing location service experience service location room amazing hotel great service great service service amazing amazing great service hotel trip hotel great service great service room trip hotel trip amazing stay amazing location great service room stay great service amazing great service stay room trip trip great service stay amazing experience room trip service amazing stay amazing room great service service amazing stay location amazing amazing amazing great service great service amazing service stay great service great service stay room amazing hotel trip location great service hotel amazing service service service experience amazing hotel amazing great service amazing great service trip trip amazing amazing great service amazing amazing great service great service stay great service amazing experience room great service room amazing hotel hotel stay room great service,Positive
CUST1471,Mumbai,Web,3,moderate location service stay location room location moderate okay experience moderate average okay average average service average okay average okay okay room service stay okay location experience room okay location okay okay okay trip location service okay stay location hotel average location hotel okay location moderate trip okay location okay service stay okay okay okay okay room service trip room stay average moderate okay okay experience average stay average location moderate location moderate okay okay average room stay room hotel moderate service hotel stay hotel okay okay okay experience trip moderate service okay okay experience location experience trip okay average service moderate hotel trip stay stay service hotel okay experience moderate average hotel service moderate room service okay experience moderate okay average moderate stay okay hotel okay location stay hotel experience trip okay moderate okay hotel location experience okay average hotel okay location okay okay stay trip okay moderate moderate stay okay experience room moderate okay okay hotel hotel,Neutral
CUST1472,Goa,App,5,stay fantastic service service recommended room amazing recommended location stay location trip hotel room recommended location service location room service service pleasant experience trip room fantastic fantastic trip amazing hotel service pleasant fantastic stay amazing trip room fantastic location recommended location amazing experience trip trip experience experience amazing service amazing amazing stay fantastic trip trip experience room experience amazing pleasant amazing location amazing stay,Positive
CUST1473,Mumbai,Web,4,location trip enjoyable great service location great service service room hotel stay recommended recommended great service hotel hotel room enjoyable location enjoyable stay enjoyable location location great service service experience enjoyable enjoyable stay amazing location great service stay location stay hotel hotel experience amazing experience enjoyable enjoyable stay enjoyable recommended great service experience amazing location trip enjoyable experience enjoyable service room great service location stay amazing trip recommended location great service recommended recommended amazing stay enjoyable service amazing service great service recommended location room amazing service room enjoyable amazing recommended recommended stay stay room room trip room great service amazing enjoyable stay great service hotel experience location recommended experience service enjoyable experience stay recommended recommended stay,Positive
CUST1474,Jaipur,App,4,fantastic room great service stay service experience great service amazing location fantastic experience experience service stay stay enjoyable room trip experience great service fantastic location fantastic experience trip fantastic fantastic amazing trip fantastic hotel enjoyable service location service trip experience fantastic hotel great service great service great service location amazing stay fantastic experience amazing hotel amazing great service hotel great service location service service amazing stay location great service location service experience great service service stay fantastic fantastic room room location,Positive
CUST1475,Mumbai,App,5,stay fantastic recommended experience recommended room fantastic location room fantastic recommended fantastic hotel trip pleasant experience location recommended recommended experience recommended experience recommended room experience recommended trip service trip hotel fantastic experience location stay trip pleasant location service experience fantastic pleasant trip location experience hotel recommended pleasant location service trip recommended stay recommended recommended fantastic recommended fantastic room pleasant recommended pleasant recommended service recommended stay recommended recommended fantastic hotel fantastic trip trip pleasant fantastic room trip room experience recommended service fantastic room fantastic fantastic experience service fantastic trip service recommended fantastic service service room recommended fantastic hotel trip trip recommended fantastic room experience recommended location recommended experience recommended service fantastic location experience service room hotel pleasant recommended stay pleasant pleasant recommended fantastic recommended trip trip fantastic trip pleasant recommended trip room recommended fantastic recommended experience trip fantastic pleasant recommended recommended service trip recommended location pleasant experience stay hotel recommended experience stay location stay hotel pleasant recommended trip service stay experience room location trip pleasant trip recommended fantastic recommended fantastic pleasant recommended service experience hotel recommended location recommended,Positive
CUST1476,Jaipur,App,1,bad service bad stay location bad poor bad bad room service location experience experience bad bad trip hotel not recommended location hotel hotel trip service trip not recommended experience hotel room bad poor stay service bad bad not recommended service bad service service poor bad poor hotel room experience location room bad hotel room poor poor bad hotel location stay bad trip room location poor bad service bad not recommended room room experience location stay location bad poor bad stay hotel bad hotel hotel hotel experience experience experience hotel hotel location bad location poor poor room bad not recommended experience location poor bad not recommended experience hotel bad bad location not recommended bad experience hotel trip trip service poor stay experience service bad bad service poor experience bad experience poor bad not recommended trip trip experience hotel experience poor room not recommended bad service hotel trip not recommended bad room service service stay location bad service service location room trip service service room,Negative
CUST1477,Bangalore,App,4,amazing recommended pleasant pleasant amazing hotel pleasant fantastic recommended trip trip service stay recommended recommended stay experience trip location location amazing stay trip experience room room hotel stay experience experience recommended room location fantastic trip service fantastic fantastic hotel recommended location fantastic pleasant pleasant fantastic pleasant trip service room fantastic experience amazing trip fantastic hotel location fantastic trip amazing fantastic experience pleasant fantastic pleasant fantastic amazing service experience recommended recommended stay amazing pleasant trip fantastic hotel pleasant stay service location recommended stay fantastic trip fantastic recommended room stay service amazing fantastic fantastic fantastic hotel experience room service stay pleasant hotel location fantastic hotel fantastic service fantastic experience fantastic hotel fantastic room pleasant experience location stay stay trip hotel fantastic trip trip trip amazing stay stay fantastic room fantastic room fantastic fantastic location amazing fantastic hotel hotel stay hotel location pleasant room experience stay fantastic hotel pleasant recommended location stay,Positive
